"F6ZQnMyF8PU","http://youtube.com/watch?v=F6ZQnMyF8PU","2020-01-10T14:24:43Z","UCe_EvY8GrvYgx8PbwRBc75g","SHABAZvs9for.凱旋MCbattle×COREfestival","106324","1945","24","0","379","2020-07-09 20:41:46"
"2FM5GDgZ2J0","http://youtube.com/watch?v=2FM5GDgZ2J0","2019-05-18T05:32:10Z","UCe_EvY8GrvYgx8PbwRBc75g","じょう vs NAIKAMC.凱旋MC battle東西選抜春ノ陣2019.ベスト16","560595","5054","104","0","412","2020-07-09 20:41:46"
"AYr1u-yH2LE","http://youtube.com/watch?v=AYr1u-yH2LE","2019-09-08T09:05:50Z","UCe_EvY8GrvYgx8PbwRBc75g","BASE.vs.バチスタ.凱旋MC battle東西選抜夏ノ陣2019.ベスト16","218884","3276","47","0","544","2020-07-09 20:41:46"
"0unFUxd_djE","http://youtube.com/watch?v=0unFUxd_djE","2019-08-09T03:47:42Z","UCe_EvY8GrvYgx8PbwRBc75g","ミステリオ.vs.スナフキン.凱旋MC battle東西選抜夏ノ陣2019.1回戦","517013","5594","121","0","1138","2020-07-09 20:41:46"
"5My2_qGe4d4","http://youtube.com/watch?v=5My2_qGe4d4","2020-02-13T08:32:17Z","UCe_EvY8GrvYgx8PbwRBc75g","MCニガリa.k.a赤い稲妻vsキョンス.凱旋MCbattle東西選抜冬ノ陣2020.1回戦","249681","4028","65","0","450","2020-07-09 20:41:46"
"Rq_1nqSf38k","http://youtube.com/watch?v=Rq_1nqSf38k","2020-02-10T07:31:36Z","UCe_EvY8GrvYgx8PbwRBc75g","MOGURAvsCIMA.凱旋MCbattle東西選抜冬ノ陣2020.1回戦","250168","3547","66","0","674","2020-07-09 20:41:46"
"62IjeFTfyLg","http://youtube.com/watch?v=62IjeFTfyLg","2019-04-19T06:57:46Z","UCe_EvY8GrvYgx8PbwRBc75g","ミメイ vs T-TANGG.凱旋MC battle東西選抜春ノ陣2019. 1回戦","757009","7896","153","0","977","2020-07-09 20:41:46"
"lPYDarWV7NM","http://youtube.com/watch?v=lPYDarWV7NM","2019-08-22T07:22:01Z","UCe_EvY8GrvYgx8PbwRBc75g","JAKE.vs.MIRI.凱旋MC battle東西選抜夏ノ陣2019.１回戦","512443","4769","100","0","1135","2020-07-09 20:41:46"
"FmNUdpAMUKQ","http://youtube.com/watch?v=FmNUdpAMUKQ","2019-09-03T06:46:18Z","UCe_EvY8GrvYgx8PbwRBc75g","じょう.vs.ベル.凱旋MC battle東西選抜夏ノ陣2019.シード戦","355248","3432","119","0","812","2020-07-09 20:41:47"
"w-K82QmN6EE","http://youtube.com/watch?v=w-K82QmN6EE","2020-03-07T08:01:58Z","UCe_EvY8GrvYgx8PbwRBc75g","NAIKAMCvsバチスタ.凱旋MCbattle東西選抜冬ノ陣2020.ベスト16","206352","3384","47","0","512","2020-07-09 20:41:47"
"7dXBlosluXc","http://youtube.com/watch?v=7dXBlosluXc","2019-05-14T04:56:30Z","UCe_EvY8GrvYgx8PbwRBc75g","智大 vs D.D.S 凱旋MC battle東西選抜春ノ陣2019.シード戦","297108","4396","47","0","512","2020-07-09 20:41:47"
"azUiJhUmJJE","http://youtube.com/watch?v=azUiJhUmJJE","2020-03-03T05:17:06Z","UCe_EvY8GrvYgx8PbwRBc75g","CJ.vs.だーひー.凱旋MCbattle東西選抜冬ノ陣2020.ベスト32","165930","3245","38","0","686","2020-07-09 20:41:47"
"4GzhiqSLaZs","http://youtube.com/watch?v=4GzhiqSLaZs","2020-02-08T07:14:37Z","UCe_EvY8GrvYgx8PbwRBc75g","バチスタvsDOPEMAN.凱旋MCbattle東西選抜冬ノ陣2020.1回戦","208068","3197","39","0","658","2020-07-09 20:41:47"
"hBWosNSXtZw","http://youtube.com/watch?v=hBWosNSXtZw","2020-02-12T07:33:40Z","UCe_EvY8GrvYgx8PbwRBc75g","ID.vs.T-STONE.凱旋MCbattle東西選抜冬ノ陣2020.1回戦","326734","5235","46","0","751","2020-07-09 20:41:47"
"9DU_2TtyEyg","http://youtube.com/watch?v=9DU_2TtyEyg","2019-08-26T08:14:05Z","UCe_EvY8GrvYgx8PbwRBc75g","がーどまん.vs.9for.凱旋MC battle東西選抜夏ノ陣2019.１回戦","634458","7497","215","0","1414","2020-07-09 20:41:47"
"8sJh7pj-HEE","http://youtube.com/watch?v=8sJh7pj-HEE","2018-07-23T08:03:21Z","UCe_EvY8GrvYgx8PbwRBc75g","TERA_Z.vs.MAKA.凱旋MCbattle東西選抜シード戦13試合目","231576","3099","43","0","429","2020-07-09 20:41:47"
"L_y-7nHowdA","http://youtube.com/watch?v=L_y-7nHowdA","2019-11-27T10:23:27Z","UCe_EvY8GrvYgx8PbwRBc75g","呂布カルマvs早雲.凱旋MCbattle東西選抜秋ノ陣2019","164708","2144","35","0","67","2020-07-09 20:41:47"
"SeIba2DU6DM","http://youtube.com/watch?v=SeIba2DU6DM","2019-08-23T08:25:05Z","UCe_EvY8GrvYgx8PbwRBc75g","じょう vs K'ill.凱旋MC battle東西選抜夏ノ陣2019.１回戦","306685","3745","82","0","711","2020-07-09 20:41:47"
"Mp9QPq6TzgM","http://youtube.com/watch?v=Mp9QPq6TzgM","2020-03-02T06:46:56Z","UCe_EvY8GrvYgx8PbwRBc75g","ACE.vs.DARK.凱旋MCbattle東西選抜冬ノ陣2020.ベスト32","370364","6407","54","0","1232","2020-07-09 20:41:47"
"znFSg0O77TU","http://youtube.com/watch?v=znFSg0O77TU","2019-05-12T10:14:16Z","UCe_EvY8GrvYgx8PbwRBc75g","CIMA vs 018.凱旋MC battle東西選抜春ノ陣2019.シード戦","330486","5634","48","0","698","2020-07-09 20:41:47"
"5iTHBeuChTQ","http://youtube.com/watch?v=5iTHBeuChTQ","2020-02-29T08:04:08Z","UCe_EvY8GrvYgx8PbwRBc75g","K-razy.vs.MCニガリa.k.a.赤い稲妻.凱旋MCbattle東西選抜冬ノ陣2020.ベスト32","222953","3476","51","0","507","2020-07-09 20:41:47"
"oiG8-JJos9E","http://youtube.com/watch?v=oiG8-JJos9E","2019-08-17T08:56:18Z","UCe_EvY8GrvYgx8PbwRBc75g","呂布カルマ.vs.ハハノシキュウ.凱旋MC battle東西選抜夏ノ陣2019.1回戦","670138","5613","191","0","1639","2020-07-09 20:41:47"
"MwqrYvJv9ws","http://youtube.com/watch?v=MwqrYvJv9ws","2019-09-02T06:41:35Z","UCe_EvY8GrvYgx8PbwRBc75g","だーひーvs ScoobyJ.凱旋MC battle東西選抜夏ノ陣2019.シード戦","212665","2767","38","0","423","2020-07-09 20:41:47"
"taqV9RWm40Y","http://youtube.com/watch?v=taqV9RWm40Y","2018-06-05T15:52:11Z","UCe_EvY8GrvYgx8PbwRBc75g","凱旋×MRJ無料イベント準決勝.百足vsゆうま  ミメイvsTERA_Z","771655","8471","162","0","2080","2020-07-09 20:41:47"
"YST2HTDxqpE","http://youtube.com/watch?v=YST2HTDxqpE","2019-05-03T02:39:38Z","UCe_EvY8GrvYgx8PbwRBc75g","JAKE vs Authority.凱旋MC battle東西選抜春ノ陣2019.1回戦","264367","3141","57","0","546","2020-07-09 20:41:47"
"fP53iLWQZzE","http://youtube.com/watch?v=fP53iLWQZzE","2020-02-07T07:51:49Z","UCe_EvY8GrvYgx8PbwRBc75g","NillNico.vs.TERU.凱旋MCbattle東西選抜冬ノ陣2020.1回戦","219520","3375","67","0","828","2020-07-09 20:41:47"
"mFt_UC6cPIU","http://youtube.com/watch?v=mFt_UC6cPIU","2018-08-07T07:10:22Z","UCe_EvY8GrvYgx8PbwRBc75g","ONO-D.vs.U-mallow.凱旋MCbattleベストバウト","69300","1361","14","0","197","2020-07-09 20:41:47"
"bwGL3PjUG_M","http://youtube.com/watch?v=bwGL3PjUG_M","2019-05-16T07:08:47Z","UCe_EvY8GrvYgx8PbwRBc75g","ミメイ vs バチスタ.凱旋MC battle東西選抜春ノ陣2019.ベスト16","537342","5360","146","0","1290","2020-07-09 20:41:47"
"UbXTlyK7p4Y","http://youtube.com/watch?v=UbXTlyK7p4Y","2019-09-01T09:35:35Z","UCe_EvY8GrvYgx8PbwRBc75g","呂布カルマ.vs.aqua.凱旋MCbattle東西選抜夏ノ陣シード戦","229419","2281","60","0","524","2020-07-09 20:41:47"
"HInooK4uAgo","http://youtube.com/watch?v=HInooK4uAgo","2020-02-14T13:39:36Z","UCe_EvY8GrvYgx8PbwRBc75g","ミステリオvs龍鬼.凱旋MCbattle東西選抜冬ノ陣2020.1回戦","261277","3888","65","0","730","2020-07-09 20:41:47"
"NU695UDDr4c","http://youtube.com/watch?v=NU695UDDr4c","2019-05-07T05:02:49Z","UCe_EvY8GrvYgx8PbwRBc75g","じょう vs K'ill.凱旋MC battle東西選抜春ノ陣2019.シード戦","588224","4761","122","0","1251","2020-07-09 20:41:47"
"HjWU7vMYUdc","http://youtube.com/watch?v=HjWU7vMYUdc","2019-04-30T12:02:14Z","UCe_EvY8GrvYgx8PbwRBc75g","GOTIT vs ミステリオ.凱旋MC battle東西選抜春ノ陣2019.1回戦","267276","2896","58","0","519","2020-07-09 20:41:47"
"tPZTHu6FLUQ","http://youtube.com/watch?v=tPZTHu6FLUQ","2018-10-06T14:29:12Z","UCe_EvY8GrvYgx8PbwRBc75g","Masa&トラヴィス・スットコ.vs.雅.凱旋MCbattle1周年partyベスト16.@渋谷VUENOS","51020","778","5","0","210","2020-07-09 20:41:47"
"JJ6oOVEU914","http://youtube.com/watch?v=JJ6oOVEU914","2020-03-16T07:21:08Z","UCe_EvY8GrvYgx8PbwRBc75g","MU-TON.vs.S-kaine.凱旋MCbattle東西選抜冬ノ陣2020.ベスト4","1410052","16687","363","0","2308","2020-07-09 20:41:47"
"AejxJ8B8gXw","http://youtube.com/watch?v=AejxJ8B8gXw","2018-12-09T12:21:05Z","UCe_EvY8GrvYgx8PbwRBc75g","ID vs SANTAWORLDVIEW/凱旋MCbattle × Nation Of Klang 本戦 @渋谷VUENOS","250890","2201","57","0","664","2020-07-09 20:41:47"
"mGMmBCRdB9s","http://youtube.com/watch?v=mGMmBCRdB9s","2018-07-13T08:04:25Z","UCe_EvY8GrvYgx8PbwRBc75g","SHOHEI.vs.ScoobyJ.凱旋MCbattle東西選抜1回戦第十五試合","64259","954","10","0","182","2020-07-09 20:41:47"
"3hBioptkn3M","http://youtube.com/watch?v=3hBioptkn3M","2020-01-08T09:46:24Z","UCe_EvY8GrvYgx8PbwRBc75g","ScoobyJ.vs.N0uTY.凱旋MCbattle×COREfestival","93440","1374","21","0","222","2020-07-09 20:41:47"
"iLWFHCqpQB8","http://youtube.com/watch?v=iLWFHCqpQB8","2019-09-03T06:43:16Z","UCe_EvY8GrvYgx8PbwRBc75g","ScoobyJ.vs.だーひー【延長戦】凱旋MC battle東西選抜夏ノ陣2019.シード戦","127891","1756","29","0","306","2020-07-09 20:41:47"
"vsIuV6foYUg","http://youtube.com/watch?v=vsIuV6foYUg","2019-05-26T12:05:09Z","UCe_EvY8GrvYgx8PbwRBc75g","MC☆ニガリa.k.a.赤い稲妻.vs.キョンス.凱旋MC battle東西選抜春ノ陣2019.ベスト8","212191","2115","39","0","358","2020-07-09 20:41:47"
"Zte_nYK7XjA","http://youtube.com/watch?v=Zte_nYK7XjA","2020-02-26T06:42:20Z","UCe_EvY8GrvYgx8PbwRBc75g","BALA a.k.a.SBKNvsCIMA.凱旋MCbattle東西選抜冬ノ陣2020.ベスト32","261275","3460","67","0","907","2020-07-09 20:41:47"
"BVWUkIcOPmQ","http://youtube.com/watch?v=BVWUkIcOPmQ","2019-11-23T11:17:21Z","UCe_EvY8GrvYgx8PbwRBc75g","SAM×晋平太vsふぁんく×KZ【延長戦】凱旋MCbattle東西選抜秋ノ陣2019シード戦","157894","2616","29","0","71","2020-07-09 20:41:47"
"r8F2MYQj1vI","http://youtube.com/watch?v=r8F2MYQj1vI","2019-11-20T07:58:07Z","UCe_EvY8GrvYgx8PbwRBc75g","SAM×韻マン×晋平太vsふぁんく×KZ×KBD.凱旋MC battle東西選抜秋ノ陣2019シード戦","350883","4507","61","0","119","2020-07-09 20:41:47"
"uGCbCNvj924","http://youtube.com/watch?v=uGCbCNvj924","2019-09-14T10:02:56Z","UCe_EvY8GrvYgx8PbwRBc75g","Authority.vs.スナフキン.凱旋MCbattle東西選抜夏ノ陣2019.準決勝","499945","5090","113","0","1120","2020-07-09 20:41:47"
"NdmsYm5XZHg","http://youtube.com/watch?v=NdmsYm5XZHg","2019-08-31T08:30:15Z","UCe_EvY8GrvYgx8PbwRBc75g","梵頭.vs.K-razy.凱旋MC battle東西選抜夏ノ陣2019シード戦","228751","2514","48","0","787","2020-07-09 20:41:47"
"ytzSu7EyujU","http://youtube.com/watch?v=ytzSu7EyujU","2019-05-04T07:13:25Z","UCe_EvY8GrvYgx8PbwRBc75g","ふぁんく vs SHOHEI.凱旋MC battle東西選抜春ノ陣2019.1回戦","159674","1735","25","0","362","2020-07-09 20:41:47"
"un0lAKZSeXc","http://youtube.com/watch?v=un0lAKZSeXc","2020-02-19T07:04:53Z","UCe_EvY8GrvYgx8PbwRBc75g","BASE.vs.しぇん.凱旋MCbattle東西選抜冬ノ陣2020.ベスト32","180365","2574","34","0","365","2020-07-09 20:41:47"
"8DaTAHeMsC0","http://youtube.com/watch?v=8DaTAHeMsC0","2019-08-21T06:26:20Z","UCe_EvY8GrvYgx8PbwRBc75g","GOTIT.vs.ミメイ.凱旋MC battle東西選抜夏ノ陣2019.1回戦","207774","2458","42","0","554","2020-07-09 20:41:47"
"oZqwUOZBpmg","http://youtube.com/watch?v=oZqwUOZBpmg","2019-05-25T11:46:30Z","UCe_EvY8GrvYgx8PbwRBc75g","ミメイ vs 智大.凱旋MC battle東西選抜春ノ陣2019.ベスト8","251842","2433","54","0","457","2020-07-09 20:41:47"
"UYLk5lzO8fg","http://youtube.com/watch?v=UYLk5lzO8fg","2020-03-05T08:01:56Z","UCe_EvY8GrvYgx8PbwRBc75g","BASEvs影賭.凱旋MCbattle東西選抜冬ノ陣2020.ベスト16","148131","2203","44","0","560","2020-07-09 20:41:47"
"goDJw7loE3k","http://youtube.com/watch?v=goDJw7loE3k","2019-12-02T07:42:32Z","UCe_EvY8GrvYgx8PbwRBc75g","呂布カルマ×BASE×K.Lee.vs.CIMA×S-kaine×RAGSHOT.凱旋MCbattle東西選抜秋ノ陣2019準決勝","273089","4114","48","0","124","2020-07-09 20:41:47"
"Dr8e7_p5JwA","http://youtube.com/watch?v=Dr8e7_p5JwA","2019-04-27T03:13:38Z","UCe_EvY8GrvYgx8PbwRBc75g","じょう vs U-mallow.凱旋MC battle東西選抜春ノ陣2019.1回戦","270904","2835","58","0","411","2020-07-09 20:41:47"
"op753OTTI88","http://youtube.com/watch?v=op753OTTI88","2019-05-11T14:22:44Z","UCe_EvY8GrvYgx8PbwRBc75g","スターク vs Authority【延長】凱旋MC battle東西選抜春ノ陣2019.シード戦","222617","2421","33","0","575","2020-07-09 20:41:47"
"3hkW_ip4pv4","http://youtube.com/watch?v=3hkW_ip4pv4","2019-09-10T08:53:04Z","UCe_EvY8GrvYgx8PbwRBc75g","K-razy.vs.MC☆ニガリa.k.a.赤い稲妻.凱旋MC battle東西選抜夏ノ陣2019.ベスト16","197770","2368","49","0","356","2020-07-09 20:41:47"
"e-jQzfDJyyA","http://youtube.com/watch?v=e-jQzfDJyyA","2018-10-11T05:05:22Z","UCe_EvY8GrvYgx8PbwRBc75g","ミメイ.vs.ミステリオ.凱旋MCbattle1周年party準決勝@渋谷VUENOS","349671","3510","52","0","551","2020-07-09 20:41:47"
"eGeK1rX2Pzg","http://youtube.com/watch?v=eGeK1rX2Pzg","2019-09-16T10:01:37Z","UCe_EvY8GrvYgx8PbwRBc75g","Authority.vs.U-mallow.凱旋MCbattle東西選抜夏ノ陣2019.決勝戦","1048435","12562","152","0","1513","2020-07-09 20:41:47"
"CyeHUEJpD5g","http://youtube.com/watch?v=CyeHUEJpD5g","2019-09-12T09:37:03Z","UCe_EvY8GrvYgx8PbwRBc75g","スナフキン.vs.MC☆ニガリa.k.a赤い稲妻.凱旋MC battle東西選抜夏ノ陣2019.ベスト8","319291","3517","105","0","825","2020-07-09 20:41:47"
"KLBz1yEchKU","http://youtube.com/watch?v=KLBz1yEchKU","2019-05-19T13:43:18Z","UCe_EvY8GrvYgx8PbwRBc75g","【延長】じょう vs NAIKAMC.凱旋MC battle東西選抜春ノ陣2019.ベスト16","432053","4341","107","0","511","2020-07-09 20:41:47"
"Bqv1_v6SuBg","http://youtube.com/watch?v=Bqv1_v6SuBg","2018-07-26T08:52:14Z","UCe_EvY8GrvYgx8PbwRBc75g","U-mallow.vs.八文字.凱旋MCbattle東西選抜ベスト16.6試合目","108049","1038","28","0","306","2020-07-09 20:41:47"
"dK9llZ5Z7TE","http://youtube.com/watch?v=dK9llZ5Z7TE","2019-09-13T08:17:06Z","UCe_EvY8GrvYgx8PbwRBc75g","バチスタ.vs.U-mallow.凱旋MCbattle東西選抜夏ノ陣2019.ベスト8","108125","1411","29","0","204","2020-07-09 20:41:48"
"zj6e18Qf-2c","http://youtube.com/watch?v=zj6e18Qf-2c","2019-09-11T08:18:27Z","UCe_EvY8GrvYgx8PbwRBc75g","NAIKAMC.vs.スナフキン.凱旋MCbattle東西選抜夏ノ陣2019.ベスト16","138945","1623","38","0","409","2020-07-09 20:41:48"
"7BT0johOhAU","http://youtube.com/watch?v=7BT0johOhAU","2020-03-01T08:24:39Z","UCe_EvY8GrvYgx8PbwRBc75g","ミステリオvsD.D.S.凱旋MCbattle東西選抜冬ノ陣2020.ベスト32","189184","2883","60","0","841","2020-07-09 20:41:48"
"h3K5NM6djpg","http://youtube.com/watch?v=h3K5NM6djpg","2020-02-06T07:42:50Z","UCe_EvY8GrvYgx8PbwRBc75g","左流vsミメイ.凱旋MCbattle東西選抜冬ノ陣2020.1回戦","260863","3787","67","0","629","2020-07-09 20:41:48"
"UaPF4UyKarg","http://youtube.com/watch?v=UaPF4UyKarg","2019-06-19T15:11:27Z","UCe_EvY8GrvYgx8PbwRBc75g","9for.vs.ミステリオ【名古屋編】凱旋MC battle×STAGEAVENGRA","59946","789","16","0","103","2020-07-09 20:41:48"
"24d8r9V9iVQ","http://youtube.com/watch?v=24d8r9V9iVQ","2019-05-14T09:11:24Z","UCe_EvY8GrvYgx8PbwRBc75g","Scooby J vs 晋平太.凱旋MC battle東西選抜春ノ陣2019.シード戦","187369","2284","35","0","301","2020-07-09 20:41:48"
"s1jSDI67EJo","http://youtube.com/watch?v=s1jSDI67EJo","2019-11-25T11:11:14Z","UCe_EvY8GrvYgx8PbwRBc75g","だーひー×バチスタvsスナフキン×PONEY.凱旋MCbattle東西選抜秋ノ陣2019","132440","2005","22","0","39","2020-07-09 20:41:48"
"HwcrRibsq5Q","http://youtube.com/watch?v=HwcrRibsq5Q","2018-07-28T11:55:15Z","UCe_EvY8GrvYgx8PbwRBc75g","キョンス.vs.K-razy.凱旋MCbattle東西選抜ベスト8.2試合目","76562","1065","18","0","215","2020-07-09 20:41:48"
"1XBAz-i_9vc","http://youtube.com/watch?v=1XBAz-i_9vc","2019-05-10T07:07:31Z","UCe_EvY8GrvYgx8PbwRBc75g","Authority.vs.スターク.凱旋MC battle東西選抜春ノ陣2019.シード戦","329873","2685","61","0","697","2020-07-09 20:41:48"
"161kaGWT7xw","http://youtube.com/watch?v=161kaGWT7xw","2020-02-03T06:51:03Z","UCe_EvY8GrvYgx8PbwRBc75g","しぇんvsRACK.凱旋MCbattle東西選抜冬ノ陣2020.1回戦","184508","2603","44","0","544","2020-07-09 20:41:48"
"97qKrvImegY","http://youtube.com/watch?v=97qKrvImegY","2018-07-29T07:16:20Z","UCe_EvY8GrvYgx8PbwRBc75g","U-mallow.vs.がーどまん.凱旋MCbattle東西選抜ベスト8.3試合目","104903","1058","16","0","207","2020-07-09 20:41:48"
"cGzEoi7q-H8","http://youtube.com/watch?v=cGzEoi7q-H8","2019-01-22T11:30:55Z","UCe_EvY8GrvYgx8PbwRBc75g","K''iLLvs百足.凱旋.vs.MRJ","60400","932","14","0","276","2020-07-09 20:41:48"
"xhSxeSe83a0","http://youtube.com/watch?v=xhSxeSe83a0","2018-07-29T07:17:34Z","UCe_EvY8GrvYgx8PbwRBc75g","MAKA.vs.ScoobyJ.凱旋MCbattle東西選抜ベスト8.4試合目","41509","612","7","0","128","2020-07-09 20:41:48"
"5NYRHMQWvVg","http://youtube.com/watch?v=5NYRHMQWvVg","2018-12-05T09:49:32Z","UCe_EvY8GrvYgx8PbwRBc75g","SANTAWORLDVIEW vs ミメイ/凱旋MCbattle × Nation Of Klang 本戦 @渋谷VUENOS","146717","1258","31","0","414","2020-07-09 20:41:48"
"JSzdEeuNBU8","http://youtube.com/watch?v=JSzdEeuNBU8","2020-02-23T05:38:45Z","UCe_EvY8GrvYgx8PbwRBc75g","NAIKAMC.vs.NillNico.凱旋MCbattle東西選抜冬ノ陣2020.ベスト32","191815","2959","59","0","490","2020-07-09 20:41:48"
"AQJ6d5A1aYw","http://youtube.com/watch?v=AQJ6d5A1aYw","2019-09-08T08:54:23Z","UCe_EvY8GrvYgx8PbwRBc75g","八咫烏.vs.Authority.凱旋MC battle東西選抜夏ノ陣2019.ベスト16","427023","5239","69","0","663","2020-07-09 20:41:48"
"DhQXb-8d2PM","http://youtube.com/watch?v=DhQXb-8d2PM","2019-08-27T14:28:44Z","UCe_EvY8GrvYgx8PbwRBc75g","八咫烏.vs.DARK.【延長戦】凱旋MC battle東西選抜夏ノ陣2019.シード戦","270110","3209","63","0","575","2020-07-09 20:41:48"
"GAx_z5KZ_Tw","http://youtube.com/watch?v=GAx_z5KZ_Tw","2018-07-26T07:21:55Z","UCe_EvY8GrvYgx8PbwRBc75g","D0raham.vs.がーどまん.凱旋MCbattle東西選抜ベスト16.5試合目","65737","625","19","0","287","2020-07-09 20:41:48"
"cmhXlNL53BE","http://youtube.com/watch?v=cmhXlNL53BE","2018-07-27T10:28:55Z","UCe_EvY8GrvYgx8PbwRBc75g","ミステリオ.vs.ScoobyJ.凱旋MCbattle東西選抜.ベスト16.8試合目","61629","596","11","0","173","2020-07-09 20:41:48"
"uSSmbRhwTRE","http://youtube.com/watch?v=uSSmbRhwTRE","2019-09-13T08:10:08Z","UCe_EvY8GrvYgx8PbwRBc75g","スナフキン.vs.MC☆ニガリa.k.a赤い稲妻【延長戦】凱旋MCbattle東西選抜夏ノ陣2019.ベスト8","242468","2938","56","0","586","2020-07-09 20:41:48"
"Z78-f9jWuzk","http://youtube.com/watch?v=Z78-f9jWuzk","2019-05-23T07:57:53Z","UCe_EvY8GrvYgx8PbwRBc75g","智大 vs K-razy.凱旋MC battle東西選抜春ノ陣2019.ベスト16","141788","1412","32","0","269","2020-07-09 20:41:48"
"vwEswuuYGhU","http://youtube.com/watch?v=vwEswuuYGhU","2020-02-24T05:52:48Z","UCe_EvY8GrvYgx8PbwRBc75g","Fuma no KTR.vs.バチスタ.凱旋MCbattle東西選抜冬ノ陣2020.ベスト32","239384","3575","80","0","648","2020-07-09 20:41:48"
"65_VpHI56BM","http://youtube.com/watch?v=65_VpHI56BM","2019-05-24T08:51:11Z","UCe_EvY8GrvYgx8PbwRBc75g","じょう vs CIMA.凱旋MC battle東西選抜春ノ陣ベスト8","178274","1773","45","0","332","2020-07-09 20:41:48"
"8UieycKgR84","http://youtube.com/watch?v=8UieycKgR84","2018-07-25T05:53:32Z","UCe_EvY8GrvYgx8PbwRBc75g","藤KooS.vs.TERU.凱旋MCbattle東西選抜ベスト16.1試合目","938837","10480","187","0","1241","2020-07-09 20:41:48"
"dkGlSGKX2EE","http://youtube.com/watch?v=dkGlSGKX2EE","2020-03-12T08:00:55Z","UCe_EvY8GrvYgx8PbwRBc75g","S-kaine.vs.影賭.凱旋MCbattle東西選抜冬ノ陣2020.ベスト8","377298","5683","79","0","1445","2020-07-09 20:41:48"
"R35iJcTm_kQ","http://youtube.com/watch?v=R35iJcTm_kQ","2019-09-05T05:28:13Z","UCe_EvY8GrvYgx8PbwRBc75g","バチスタ.vs.PONEY.凱旋MC battle東西選抜夏ノ陣2019.シード戦","135717","1686","29","0","405","2020-07-09 20:41:48"
"sUEtLHq1rt8","http://youtube.com/watch?v=sUEtLHq1rt8","2019-11-18T15:44:19Z","UCe_EvY8GrvYgx8PbwRBc75g","NillNicoxゴギガギガキゴvsハハノシキュウA×ハハノシキュウB.凱旋MCbattle東西選抜秋ノ陣2019","288522","4043","192","0","NA","2020-07-09 20:41:48"
"a_nOLYu5NFk","http://youtube.com/watch?v=a_nOLYu5NFk","2018-07-24T11:45:57Z","UCe_EvY8GrvYgx8PbwRBc75g","ミステリオ.vs.Kill.凱旋MCbattleシード戦16試合目","51641","504","8","0","108","2020-07-09 20:41:48"
"nWhqoXqIUxA","http://youtube.com/watch?v=nWhqoXqIUxA","2019-05-05T12:02:53Z","UCe_EvY8GrvYgx8PbwRBc75g","KZ vs 黄猿.凱旋MC battle東西選抜春ノ陣2019.1回戦","140689","1845","39","0","339","2020-07-09 20:41:48"
"0h8uiyQ1Dts","http://youtube.com/watch?v=0h8uiyQ1Dts","2019-05-13T09:03:47Z","UCe_EvY8GrvYgx8PbwRBc75g","siva vs 9for.凱旋MC battle東西選抜春ノ陣2019.シード戦","120488","1399","21","0","331","2020-07-09 20:41:48"
"IWAvk5qn08s","http://youtube.com/watch?v=IWAvk5qn08s","2019-09-09T09:26:50Z","UCe_EvY8GrvYgx8PbwRBc75g","じょう.vs.HARDY.凱旋MCbattle東西選抜夏ノ陣2019.ベスト16","148386","1815","65","0","543","2020-07-09 20:41:48"
"-Il6a_HlLO8","http://youtube.com/watch?v=-Il6a_HlLO8","2019-09-05T05:36:30Z","UCe_EvY8GrvYgx8PbwRBc75g","HIDADDY vs U-mallow 凱旋MC battle東西選抜夏ノ陣2019.シード戦","137033","1816","49","0","259","2020-07-09 20:41:48"
"XOMlBJ21yh0","http://youtube.com/watch?v=XOMlBJ21yh0","2019-08-29T08:03:36Z","UCe_EvY8GrvYgx8PbwRBc75g","JAKE.vs.ACE.凱旋MC battle東西選抜夏ノ陣2019.シード戦","173822","2029","55","0","525","2020-07-09 20:41:48"
"SMUNPJli0c0","http://youtube.com/watch?v=SMUNPJli0c0","2019-05-28T07:10:38Z","UCe_EvY8GrvYgx8PbwRBc75g","智大 vs CIMA.凱旋MC battle東西選抜春ノ陣2019.準決勝","234052","2309","39","0","358","2020-07-09 20:41:48"
"9b8m5Z_qo3U","http://youtube.com/watch?v=9b8m5Z_qo3U","2019-05-02T05:57:05Z","UCe_EvY8GrvYgx8PbwRBc75g","SURRY.vs. MC☆ニガリa.k.a赤い稲妻.凱旋MC battle東西選抜春ノ陣2019.1回戦","334108","2771","61","0","754","2020-07-09 20:41:48"
"YI0WfmSTFgw","http://youtube.com/watch?v=YI0WfmSTFgw","2018-10-07T12:49:55Z","UCe_EvY8GrvYgx8PbwRBc75g","十六夜.vs.がーどまん.凱旋MCbattle1周年partyベスト16.@渋谷VUENOS","56036","622","12","0","147","2020-07-09 20:41:48"
"XzwTQpIS3GI","http://youtube.com/watch?v=XzwTQpIS3GI","2019-06-19T15:20:07Z","UCe_EvY8GrvYgx8PbwRBc75g","ミメイvs  A.P.L【名古屋編】凱旋MC battle×STAGEAVENGRA","68631","641","27","0","240","2020-07-09 20:41:48"
"wNaoYDlHsFA","http://youtube.com/watch?v=wNaoYDlHsFA","2020-02-15T08:47:52Z","UCe_EvY8GrvYgx8PbwRBc75g","ScoobyJvsDARK.凱旋MCbattle東西選抜冬ノ陣2020.1回戦","174665","2835","39","0","506","2020-07-09 20:41:48"
